CellReference,OS_ID,Prolific_ID,Age,GenderWORD,GenderNUM,Occupation,HighestEducationLevelTEXT,OtherIfApplicable,HighestEducationLevelTEXT2,HighestEducationLevelNUM,CompExpertiseText,CompExpertiseNUM,GEN_ATTITUDE_REVERSED,NR1,NR2,NR3,NR4,NR5,NR6,NR7,NR8,NR9,NR10,NR11,NR12,NR13,NR14,NR15,NR16,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,GENERALATTUNREVERSED,N9,N13,P13,N14,N15,P14,N16,P15,P16,P9,P10,N10,N11,P11,N12,P12,N1,P5,N5,P6,N6,P7,N7,N8,P8,P1,N2,P2,N3,P3,N4,P4,COMFORTABLENESS,Scom1,Scom2,Scom3,Scom4,Scom5,Scom6,Scom7,Scom8,Scom9,Scom10,Scom11,Scom12,Scom13,Scom14,Scom15,Scom16,Scom17,Scom18,Scom19,Scom20,Scom21,Scom22,Scom23,Scom24,Scom25,Scom26,Scom27,Scom28,Scom29,Scom30,Scom31,Scom32,Scom33,Scom34,Scom35,Scom36,Scom37,Scom38,Scom39,Scom40,Scom41,Scom42,CAPABILITY,Scap1,Scap2,Scap3,Scap4,Scap5,Scap6,Scap7,Scap8,Scap9,Scap10,Scap11,Scap12,Scap13,Scap14,Scap15,Scap16,Scap17,Scap18,Scap19,Scap20,Scap21,Scap22,Scap23,Scap24,Scap25,Scap26,Scap27,Scap28,Scap29,Scap30,Scap31,Scap32,Scap33,Scap34,Scap35,Scap36,Scap37,Scap38,Scap39,Scap40,Scap41,Scap42,TECHREADYUNREVERSED,TR1,TR2,TR3,TR4,TR5,TR6,TR7,TR8,TR9,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TECHREADYREVERSED,TR1Innov,TR2Innov,TR3Innov,TR4Innov,TR5Opt,TR6Opt,TR7Opt,TR8Opt,TR9Discomf,TR10Discomf,TR11Discomf,TR12Discomf,TR13Insec,TR14Insec,TR15Insec,TR16Insec,TR17Insec,TR18Insec,END_TRI_REV,OpenComments,StartDate,CompletionDate,OVERALLS_Hereafter,PosGENATT,NegGENATT,ComfAIbigDataAutomation,ComfAIHumanJudg,CapAIforBigData,CapAIHumanJudg,TRI_INNOV,TRI_OPT,TRI_DISCOMF,TRI_INSEC
37.0,475005-474996-46947667,removed_to_protect_anonymity,46.0,Male,0.0,Administrator,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,,3.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,,4.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,2.0,5.0,3.0,2.0,1.0,5.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,5.0,5.0,1.0,4.0,,3.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,1.0,4.0,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,,,2019-05-09 09:51:57 UTC,2019-05-09 10:05:52 UTC,,3.583333333,3.25,4.3076923076923075,2.9,4.375,2.5384615384615383,3.75,4.25,1.75,3.166666667
38.0,475005-474996-46947783,removed_to_protect_anonymity,40.0,female,1.0,teacher,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,,5.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,,5.0,1.0,5.0,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,,3.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,,1.0,1.0,3.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,,1.0,1.0,3.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,,,2019-05-09 09:53:47 UTC,2019-05-09 10:06:35 UTC,,3.833333333,4.0,3.8461538461538463,2.3,2.5,1.6923076923076923,1.5,4.25,1.0,3.833333333
39.0,475005-474996-46947541,removed_to_protect_anonymity,41.0,male,0.0,mortgage broker,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,3.0,5.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,,2.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,,5.0,1.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,5.0,3.0,,2.0,1.0,5.0,2.0,1.0,3.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,,,2019-05-09 09:50:00 UTC,2019-05-09 10:06:53 UTC,,3.833333333,3.875,3.8461538461538463,3.6,4.875,1.7692307692307692,4.5,5.0,3.75,3.5
40.0,475005-474996-46948020,removed_to_protect_anonymity,40.0,Female,1.0,Teacher,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,Considerable IT expertise short of full professional qualifications,5.0,,4.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,,2.0,2.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,,4.0,1.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,1.0,5.0,5.0,2.0,4.0,,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,,,2019-05-09 09:57:35 UTC,2019-05-09 10:07:06 UTC,,3.916666667,3.625,4.461538461538462,3.1,4.125,2.0,4.0,4.5,4.0,4.666666667
41.0,475005-474996-46947971,removed_to_protect_anonymity,25.0,female,1.0,receptionist,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,2.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,,2.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,3.0,3.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,5.0,4.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,1.0,2.0,,,2019-05-09 09:56:40 UTC,2019-05-09 10:07:14 UTC,,3.5,2.5,2.769230769230769,1.3,4.5,1.0,4.75,4.0,3.75,3.166666667
42.0,475005-474996-46947670,removed_to_protect_anonymity,36.0,Male,0.0,Systems Administrator,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,Professionally qualified computer scientist or IT specialist,6.0,,4.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,2.0,,2.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,1.0,5.0,,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,,2.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,"It would be useful to clarify if you mean AI or Machine Learning for some of the questions, although that might be beyond the level of some users.",2019-05-09 09:52:02 UTC,2019-05-09 10:07:21 UTC,,4.5,4.25,4.769230769230769,4.7,4.25,2.4615384615384617,4.75,4.5,4.0,5.0
43.0,475005-474996-46947294,removed_to_protect_anonymity,55.0,Female,1.0,Technical Trainer,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,User of specialist applications but not an IT specialist,4.0,,4.0,4.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,,1.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,,5.0,1.0,5.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,2.0,5.0,3.0,5.0,1.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,4.0,,3.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,,1.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,1.0,,n/a,2019-05-09 09:45:28 UTC,2019-05-09 10:07:29 UTC,,4.25,4.125,4.6923076923076925,2.7,3.75,2.1538461538461537,2.75,4.5,3.5,4.166666667
44.0,475005-474996-46947097,removed_to_protect_anonymity,50.0,male,0.0,consultant (business),A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,,2.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,,5.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,5.0,5.0,2.0,5.0,,3.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,,interesting survey,2019-05-09 09:42:20 UTC,2019-05-09 10:07:32 UTC,,4.25,3.625,5.0,3.9,4.125,2.6153846153846154,4.0,5.0,2.5,3.166666667
45.0,475005-474996-46947682,removed_to_protect_anonymity,31.0,Male,0.0,IT Analyst,Master’s degree or equivalent,NA,Master’s degree or equivalent,5.0,Professionally qualified computer scientist or IT specialist,6.0,,2.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,2.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,,4.0,3.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,,I feel humans should be given a chance with regards to things like job/bail interviews rather than being subject to an AI decision. Having someone see faith in you can change your behavior for the positive in a way the AI might not pick up.,2019-05-09 09:52:11 UTC,2019-05-09 10:07:46 UTC,,4.5,2.625,4.923076923076923,4.5,4.875,3.5384615384615383,5.0,5.0,1.5,1.833333333
46.0,475005-474996-46947651,removed_to_protect_anonymity,38.0,male,0.0,customer service,A-level or equivalent,NA,A-level or equivalent,3.0,User of specialist applications but not an IT specialist,4.0,,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,,4.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,,5.0,2.0,5.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,5.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,,5.0,1.0,5.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,1.0,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,,,2019-05-09 09:51:43 UTC,2019-05-09 10:08:06 UTC,,3.916666667,3.375,4.538461538461538,2.9,4.0,2.6923076923076925,4.75,4.0,3.5,2.0
47.0,475005-474996-46948088,removed_to_protect_anonymity,44.0,F,1.0,Property management,Bachelor’s degree or equivale,NA,Bachelor’s degree or equivalent,4.0,"Average computer user, using the internet, standard applications etc.",3.0,,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,1.0,1.0,2.0,,2.0,4.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,,5.0,1.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,1.0,4.0,,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,4.0,,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,2.0,5.0,4.0,4.0,4.0,2.0,,,2019-05-09 09:58:46 UTC,2019-05-09 10:08:13 UTC,,3.333333333,3.125,4.384615384615385,1.7,3.75,1.6923076923076923,3.5,4.5,2.25,3.5
48.0,475005-474996-46946928,removed_to_protect_anonymity,46.0,male,0.0,selfemployed builder,GCSE or equivalent,NA,GCSE or equivalent,2.0,"Average computer user, using the internet, standard applications etc.",3.0,,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,,3.0,5.0,3.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,,1.0,1.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,3.0,5.0,5.0,1.0,4.0,,1.0,1.0,5.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,,"I enjoyed the survey, very comprehensive",2019-05-09 09:39:02 UTC,2019-05-09 10:08:42 UTC,,3.0,1.75,4.3076923076923075,1.5,4.375,2.0,3.25,3.25,3.75,4.0
49.0,475005-474996-46947803,removed_to_protect_anonymity,30.0,Female,1.0,Sales Assistant,A-level or equivalent,NA,A-level or equivalent,3.0,"Average computer user, using the internet, standard applications etc.",3.0,,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,,1.0,5.0,3.0,5.0,5.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,,5.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,,3.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,,1.0,4.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,,1.0,4.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,,AI doing low level jobs means people like me won't have a job. Will make people lazy. Ok in certain aspects but not all e.g. creative. Where they help it's good but where it causes a negative impact not.,2019-05-09 09:54:03 UTC,2019-05-09 10:09:16 UTC,,2.583333333,1.875,3.923076923076923,1.9,4.0,2.230769230769231,1.75,3.0,4.5,2.666666667
